STATION_ID,DATE,TIME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,SEASON,MEASUREMENT
13303,12/2/75,10:30,29.54916573,-94.90777588,1975,12,2,Winter,12.5
13303,8/4/76,11:30,29.54916573,-94.90777588,1976,8,4,Summer,28
13303,12/7/77,11:00,29.54916573,-94.90777588,1977,12,7,Winter,15.5
13303,3/7/78,12:00,29.54916573,-94.90777588,1978,3,7,Spring,12.5
13303,11/2/78,11:30,29.54916573,-94.90777588,1978,11,2,Fall,22.2
13303,5/8/79,15:00,29.54916573,-94.90777588,1979,5,8,Spring,23
13303,5/8/79,15:00,29.54916573,-94.90777588,1979,5,8,Spring,24
13303,5/5/81,12:00,29.54916573,-94.90777588,1981,5,5,Spring,23.8
13303,9/5/90,10:35,29.54916573,-94.90777588,1990,9,5,Fall,29.3
13303,1/17/91,10:14,29.54916573,-94.90777588,1991,1,17,Winter,12.8
13303,2/6/91,12:08,29.54916573,-94.90777588,1991,2,6,Winter,15.3
13303,6/4/91,11:06,29.54916573,-94.90777588,1991,6,4,Summer,28.9
13303,8/8/91,13:51,29.54916573,-94.90777588,1991,8,8,Summer,30.8
13303,9/4/91,10:42,29.54916573,-94.90777588,1991,9,4,Fall,28.9
13303,11/12/91,9:57,29.54916573,-94.90777588,1991,11,12,Fall,13.3
13303,1/29/92,14:20,29.54916573,-94.90777588,1992,1,29,Winter,12.7
13303,3/12/92,10:25,29.54916573,-94.90777588,1992,3,12,Spring,17.2
13303,4/13/92,13:13,29.54916573,-94.90777588,1992,4,13,Spring,22.4
13303,4/13/92,13:13,29.54916573,-94.90777588,1992,4,13,Spring,23.7
13303,8/31/92,11:35,29.54916573,-94.90777588,1992,8,31,Summer,27.7
13303,5/25/83,10:50,29.54916573,-94.90777588,1983,5,25,Spring,25.2
13303,2/2/84,10:00,29.54916573,-94.90777588,1984,2,2,Winter,9.7
13303,12/12/84,9:35,29.54916573,-94.90777588,1984,12,12,Winter,14.4
13303,5/8/85,11:30,29.54916573,-94.90777588,1985,5,8,Spring,25.4
13303,12/4/85,10:06,29.54916573,-94.90777588,1985,12,4,Winter,16
13303,6/27/86,12:17,29.54916573,-94.90777588,1986,6,27,Summer,28.5
13303,9/10/86,12:23,29.54916573,-94.90777588,1986,9,10,Fall,28
13303,9/10/86,12:23,29.54916573,-94.90777588,1986,9,10,Fall,28
13303,12/1/86,10:11,29.54916573,-94.90777588,1986,12,1,Winter,14
13303,1/5/87,16:16,29.54916573,-94.90777588,1987,1,5,Winter,11.3
13303,3/9/87,14:07,29.54916573,-94.90777588,1987,3,9,Spring,15.8
13303,3/9/87,14:07,29.54916573,-94.90777588,1987,3,9,Spring,16.3
13303,4/2/87,13:05,29.54916573,-94.90777588,1987,4,2,Spring,16.6
13303,8/11/87,14:35,29.54916573,-94.90777588,1987,8,11,Summer,29.6
13303,8/11/87,14:35,29.54916573,-94.90777588,1987,8,11,Summer,29.6
13303,8/11/87,14:35,29.54916573,-94.90777588,1987,8,11,Summer,29.7
13303,9/1/87,16:55,29.54916573,-94.90777588,1987,9,1,Fall,28.92
13303,9/1/87,16:55,29.54916573,-94.90777588,1987,9,1,Fall,27.67
13303,10/8/87,12:55,29.54916573,-94.90777588,1987,10,8,Fall,22.15
13303,10/8/87,12:55,29.54916573,-94.90777588,1987,10,8,Fall,22.09
13303,11/2/87,14:56,29.54916573,-94.90777588,1987,11,2,Fall,22.86
13303,12/3/87,10:05,29.54916573,-94.90777588,1987,12,3,Winter,15.1
13303,3/22/88,12:20,29.54916573,-94.90777588,1988,3,22,Spring,16.46
13303,4/4/88,12:45,29.54916573,-94.90777588,1988,4,4,Spring,20.26
13303,4/4/88,12:45,29.54916573,-94.90777588,1988,4,4,Spring,20.4
13303,7/11/88,17:45,29.54916573,-94.90777588,1988,7,11,Summer,28.95
13303,7/11/88,17:45,29.54916573,-94.90777588,1988,7,11,Summer,28.8
13303,8/16/88,17:09,29.54916573,-94.90777588,1988,8,16,Summer,30.54
13303,12/13/88,13:22,29.54916573,-94.90777588,1988,12,13,Winter,12.51
13303,12/13/88,13:22,29.54916573,-94.90777588,1988,12,13,Winter,12.33
13303,1/26/89,12:44,29.54916573,-94.90777588,1989,1,26,Winter,14.42
13303,4/3/89,11:15,29.54916573,-94.90777588,1989,4,3,Spring,20.68
13303,7/11/89,12:23,29.54916573,-94.90777588,1989,7,11,Summer,28.7
13303,8/10/89,14:23,29.54916573,-94.90777588,1989,8,10,Summer,27.6
13303,8/10/89,14:23,29.54916573,-94.90777588,1989,8,10,Summer,27.6
13303,8/10/89,14:23,29.54916573,-94.90777588,1989,8,10,Summer,27.3
13303,9/7/89,12:03,29.54916573,-94.90777588,1989,9,7,Fall,30.7
13303,9/7/89,12:03,29.54916573,-94.90777588,1989,9,7,Fall,30.7
13303,10/11/89,13:25,29.54916573,-94.90777588,1989,10,11,Fall,24.2
13303,10/11/89,13:25,29.54916573,-94.90777588,1989,10,11,Fall,24.1
13303,10/11/89,13:25,29.54916573,-94.90777588,1989,10,11,Fall,23.6
13303,10/11/89,13:25,29.54916573,-94.90777588,1989,10,11,Fall,23.3
13303,11/27/89,13:45,29.54916573,-94.90777588,1989,11,27,Fall,17.5
13303,12/4/89,13:21,29.54916573,-94.90777588,1989,12,4,Winter,13.4
13303,12/4/89,13:21,29.54916573,-94.90777588,1989,12,4,Winter,12.7
13303,1/8/90,14:39,29.54916573,-94.90777588,1990,1,8,Winter,10.5
13303,1/8/90,14:39,29.54916573,-94.90777588,1990,1,8,Winter,11.5
13303,2/12/90,13:16,29.54916573,-94.90777588,1990,2,12,Winter,15.7
13303,4/2/90,11:12,29.54916573,-94.90777588,1990,4,2,Spring,20.1
13303,7/19/90,13:37,29.54916573,-94.90777588,1990,7,19,Summer,27.4
13303,10/7/92,14:20,29.54916573,-94.90777588,1992,10,7,Fall,23.8
13303,1/21/93,12:35,29.54916573,-94.90777588,1993,1,21,Winter,13.9
13303,1/21/93,12:35,29.54916573,-94.90777588,1993,1,21,Winter,13.9
13303,7/12/93,13:32,29.54916573,-94.90777588,1993,7,12,Summer,29.5
13303,10/7/93,14:40,29.54916573,-94.90777588,1993,10,7,Fall,26.9
13303,12/27/71,11:40,29.54916573,-94.90777588,1971,12,27,Winter,17.2
13303,2/11/97,9:38,29.54916573,-94.90777588,1997,2,11,Winter,12.222
13303,11/24/97,9:45,29.54916573,-94.90777588,1997,11,24,Fall,15
13303,4/1/98,9:28,29.54916573,-94.90777588,1998,4,1,Spring,22.222
13303,5/6/99,12:11,29.54916573,-94.90777588,1999,5,6,Spring,25
13303,1/8/03,8:05,29.54916573,-94.90777588,2003,1,8,Winter,13
13303,4/16/03,10:44,29.54916573,-94.90777588,2003,4,16,Spring,22
13303,12/20/00,10:52,29.54916573,-94.90777588,2000,12,20,Winter,11.111
13303,10/18/72,13:00,29.54916573,-94.90777588,1972,10,18,Fall,26.1
13303,2/27/73,12:30,29.54916573,-94.90777588,1973,2,27,Winter,13.3
13303,1/31/95,12:11,29.54916573,-94.90777588,1995,1,31,Winter,12.7
13303,7/13/95,14:00,29.54916573,-94.90777588,1995,7,13,Summer,29.9
13303,1/10/96,10:59,29.54916573,-94.90777588,1996,1,10,Winter,8.57
13303,4/9/96,13:03,29.54916573,-94.90777588,1996,4,9,Spring,17.06
13303,7/1/69,14:50,29.54916573,-94.90777588,1969,7,1,Summer,32
13303,9/24/69,10:45,29.54916573,-94.90777588,1969,9,24,Fall,27
13303,2/21/74,16:10,29.54916573,-94.90777588,1974,2,21,Winter,17.5
13303,2/21/74,16:10,29.54916573,-94.90777588,1974,2,21,Winter,17.5
13303,5/27/75,11:15,29.54916573,-94.90777588,1975,5,27,Spring,27.5
13303,12/2/75,10:30,29.54916573,-94.90777588,1975,12,2,Winter,13
13303,12/2/75,10:30,29.54916573,-94.90777588,1975,12,2,Winter,14
13303,8/4/76,11:30,29.54916573,-94.90777588,1976,8,4,Summer,28
13303,9/21/77,11:45,29.54916573,-94.90777588,1977,9,21,Fall,28
13303,8/9/78,13:20,29.54916573,-94.90777588,1978,8,9,Summer,29.5
13303,5/8/79,15:00,29.54916573,-94.90777588,1979,5,8,Spring,24
13303,11/7/79,13:10,29.54916573,-94.90777588,1979,11,7,Fall,19.5
13303,11/6/80,11:45,29.54916573,-94.90777588,1980,11,6,Fall,18.3
13303,7/30/81,10:30,29.54916573,-94.90777588,1981,7,30,Summer,30
13303,8/24/82,11:15,29.54916573,-94.90777588,1982,8,24,Summer,29.6
13303,11/29/82,11:30,29.54916573,-94.90777588,1982,11,29,Fall,16
13303,11/12/90,9:55,29.54916573,-94.90777588,1990,11,12,Fall,17.1
13303,3/5/91,10:10,29.54916573,-94.90777588,1991,3,5,Spring,15.8
13303,5/13/91,13:50,29.54916573,-94.90777588,1991,5,13,Spring,26.8
13303,5/13/91,13:50,29.54916573,-94.90777588,1991,5,13,Spring,25.5
13303,7/2/91,11:49,29.54916573,-94.90777588,1991,7,2,Summer,29.7
13303,7/2/91,11:49,29.54916573,-94.90777588,1991,7,2,Summer,30.3
13303,8/8/91,13:51,29.54916573,-94.90777588,1991,8,8,Summer,30.9
13303,10/2/91,12:03,29.54916573,-94.90777588,1991,10,2,Fall,25.3
13303,10/2/91,12:03,29.54916573,-94.90777588,1991,10,2,Fall,25.3
13303,11/12/91,9:57,29.54916573,-94.90777588,1991,11,12,Fall,14.7
13303,1/29/92,14:20,29.54916573,-94.90777588,1992,1,29,Winter,12.5
13303,4/13/92,13:13,29.54916573,-94.90777588,1992,4,13,Spring,22
13303,5/26/92,12:02,29.54916573,-94.90777588,1992,5,26,Spring,27
13303,6/4/92,11:05,29.54916573,-94.90777588,1992,6,4,Summer,25.4
13303,6/4/92,11:05,29.54916573,-94.90777588,1992,6,4,Summer,25.6
13303,7/23/92,11:57,29.54916573,-94.90777588,1992,7,23,Summer,29
13303,7/23/92,11:57,29.54916573,-94.90777588,1992,7,23,Summer,28.8
13303,2/23/83,9:55,29.54916573,-94.90777588,1983,2,23,Winter,15.3
13303,2/2/84,10:00,29.54916573,-94.90777588,1984,2,2,Winter,9.7
13303,7/17/84,11:40,29.54916573,-94.90777588,1984,7,17,Summer,29.7
13303,12/12/84,9:35,29.54916573,-94.90777588,1984,12,12,Winter,14.7
13303,3/7/85,9:55,29.54916573,-94.90777588,1985,3,7,Spring,15.9
13303,8/6/85,13:00,29.54916573,-94.90777588,1985,8,6,Summer,30.4
13303,8/6/85,13:00,29.54916573,-94.90777588,1985,8,6,Summer,30.7
13303,10/16/85,12:50,29.54916573,-94.90777588,1985,10,16,Fall,26
13303,12/4/85,10:06,29.54916573,-94.90777588,1985,12,4,Winter,14
13303,1/23/86,12:08,29.54916573,-94.90777588,1986,1,23,Winter,6
13303,6/27/86,12:17,29.54916573,-94.90777588,1986,6,27,Summer,29
13303,7/28/86,12:10,29.54916573,-94.90777588,1986,7,28,Summer,30
13303,9/10/86,12:23,29.54916573,-94.90777588,1986,9,10,Fall,28
13303,9/10/86,12:23,29.54916573,-94.90777588,1986,9,10,Fall,28.5
13303,9/10/86,12:23,29.54916573,-94.90777588,1986,9,10,Fall,28
13303,10/15/86,12:29,29.54916573,-94.90777588,1986,10,15,Fall,22
13303,11/6/86,11:00,29.54916573,-94.90777588,1986,11,6,Fall,20.2
13303,1/5/87,16:16,29.54916573,-94.90777588,1987,1,5,Winter,11.7
13303,1/26/87,13:43,29.54916573,-94.90777588,1987,1,26,Winter,10
13303,3/9/87,14:07,29.54916573,-94.90777588,1987,3,9,Spring,15.7
13303,3/9/87,14:07,29.54916573,-94.90777588,1987,3,9,Spring,15.6
13303,3/24/87,10:02,29.54916573,-94.90777588,1987,3,24,Spring,18.3
13303,4/2/87,13:05,29.54916573,-94.90777588,1987,4,2,Spring,16.7
13303,4/2/87,13:05,29.54916573,-94.90777588,1987,4,2,Spring,16.5
13303,9/1/87,16:55,29.54916573,-94.90777588,1987,9,1,Fall,28.53
13303,9/1/87,16:55,29.54916573,-94.90777588,1987,9,1,Fall,27.65
13303,10/8/87,12:55,29.54916573,-94.90777588,1987,10,8,Fall,22.35
13303,3/22/88,12:20,29.54916573,-94.90777588,1988,3,22,Spring,15.45
13303,4/4/88,12:45,29.54916573,-94.90777588,1988,4,4,Spring,20.07
13303,4/4/88,12:45,29.54916573,-94.90777588,1988,4,4,Spring,20.05
13303,4/4/88,12:45,29.54916573,-94.90777588,1988,4,4,Spring,20.19
13303,6/9/88,14:20,29.54916573,-94.90777588,1988,6,9,Summer,27.51
13303,7/11/88,17:45,29.54916573,-94.90777588,1988,7,11,Summer,28.53
13303,8/16/88,17:09,29.54916573,-94.90777588,1988,8,16,Summer,30.58
13303,8/16/88,17:09,29.54916573,-94.90777588,1988,8,16,Summer,30.44
13303,9/6/88,15:20,29.54916573,-94.90777588,1988,9,6,Fall,26.74
13303,12/13/88,13:22,29.54916573,-94.90777588,1988,12,13,Winter,12.69
13303,1/26/89,12:44,29.54916573,-94.90777588,1989,1,26,Winter,14.33
13303,1/26/89,12:44,29.54916573,-94.90777588,1989,1,26,Winter,15.6
13303,3/29/89,10:48,29.54916573,-94.90777588,1989,3,29,Spring,20.19
13303,3/29/89,10:48,29.54916573,-94.90777588,1989,3,29,Spring,20.27
13303,3/29/89,10:48,29.54916573,-94.90777588,1989,3,29,Spring,20.28
13303,3/29/89,10:48,29.54916573,-94.90777588,1989,3,29,Spring,20.31
13303,4/3/89,11:15,29.54916573,-94.90777588,1989,4,3,Spring,20.74
13303,7/11/89,12:23,29.54916573,-94.90777588,1989,7,11,Summer,29
13303,7/11/89,12:23,29.54916573,-94.90777588,1989,7,11,Summer,28.3
13303,8/10/89,14:23,29.54916573,-94.90777588,1989,8,10,Summer,27.4
13303,8/10/89,14:23,29.54916573,-94.90777588,1989,8,10,Summer,27.4
13303,9/7/89,12:03,29.54916573,-94.90777588,1989,9,7,Fall,30.7
13303,10/11/89,13:25,29.54916573,-94.90777588,1989,10,11,Fall,24
13303,11/27/89,13:45,29.54916573,-94.90777588,1989,11,27,Fall,16.9
13303,11/27/89,13:45,29.54916573,-94.90777588,1989,11,27,Fall,16.8
13303,12/4/89,13:21,29.54916573,-94.90777588,1989,12,4,Winter,12
13303,2/12/90,13:16,29.54916573,-94.90777588,1990,2,12,Winter,15.8
13303,2/12/90,13:16,29.54916573,-94.90777588,1990,2,12,Winter,16.1
13303,5/8/90,12:59,29.54916573,-94.90777588,1990,5,8,Spring,23
13303,7/19/90,13:37,29.54916573,-94.90777588,1990,7,19,Summer,27.4
13303,4/22/93,14:15,29.54916573,-94.90777588,1993,4,22,Spring,20.3
13303,4/22/93,14:15,29.54916573,-94.90777588,1993,4,22,Spring,20.1
13303,4/22/93,14:15,29.54916573,-94.90777588,1993,4,22,Spring,20.8
13303,10/7/93,14:40,29.54916573,-94.90777588,1993,10,7,Fall,26.8
13303,5/31/73,13:45,29.54916573,-94.90777588,1973,5,31,Spring,26.7
13303,3/12/96,10:01,29.54916573,-94.90777588,1996,3,12,Spring,12.778
13303,4/30/96,12:02,29.54916573,-94.90777588,1996,4,30,Spring,21.111
13303,11/19/97,9:51,29.54916573,-94.90777588,1997,11,19,Fall,13.333
13303,3/24/98,9:36,29.54916573,-94.90777588,1998,3,24,Spring,17.222
13303,1/19/99,13:04,29.54916573,-94.90777588,1999,1,19,Winter,15.556
13303,2/24/99,10:13,29.54916573,-94.90777588,1999,2,24,Winter,16.111
13303,1/4/01,11:34,29.54916573,-94.90777588,2001,1,4,Winter,7.778
13303,2/19/01,11:28,29.54916573,-94.90777588,2001,2,19,Winter,13.889
13303,4/17/00,13:11,29.54916573,-94.90777588,2000,4,17,Spring,22.778
13303,10/17/02,13:37,29.54916573,-94.90777588,2002,10,17,Fall,23
13303,11/19/02,8:43,29.54916573,-94.90777588,2002,11,19,Fall,17
13303,2/29/72,11:15,29.54916573,-94.90777588,1972,2,29,Winter,20
13303,10/18/72,13:00,29.54916573,-94.90777588,1972,10,18,Fall,26.1
13303,2/27/73,12:30,29.54916573,-94.90777588,1973,2,27,Winter,12.8
13303,2/27/73,12:30,29.54916573,-94.90777588,1973,2,27,Winter,13.3
13303,4/11/00,11:49,29.54916573,-94.90777588,2000,4,11,Spring,20
13303,11/27/00,11:39,29.54916573,-94.90777588,2000,11,27,Fall,15
13303,7/28/94,11:32,29.54916573,-94.90777588,1994,7,28,Summer,29.5
13303,10/5/94,13:35,29.54916573,-94.90777588,1994,10,5,Fall,27.2
13303,1/31/95,12:11,29.54916573,-94.90777588,1995,1,31,Winter,13.4
13303,1/31/95,12:11,29.54916573,-94.90777588,1995,1,31,Winter,12.6
13303,1/31/95,12:11,29.54916573,-94.90777588,1995,1,31,Winter,12.8
13303,4/25/95,13:17,29.54916573,-94.90777588,1995,4,25,Spring,21.47
13303,4/25/95,13:17,29.54916573,-94.90777588,1995,4,25,Spring,20.3
13303,9/24/69,10:45,29.54916573,-94.90777588,1969,9,24,Fall,27.7
13303,3/25/71,9:30,29.54916573,-94.90777588,1971,3,25,Spring,16.7
13303,6/16/71,11:40,29.54916573,-94.90777588,1971,6,16,Summer,28.9
13303,11/27/73,14:56,29.54916573,-94.90777588,1973,11,27,Fall,22.5
13303,2/21/74,16:10,29.54916573,-94.90777588,1974,2,21,Winter,17.5
13303,5/25/75,16:00,29.54916573,-94.90777588,1975,5,25,Spring,27
13303,8/26/75,11:03,29.54916573,-94.90777588,1975,8,26,Summer,28
13303,2/24/76,10:20,29.54916573,-94.90777588,1976,2,24,Winter,15.5
13303,8/4/76,11:30,29.54916573,-94.90777588,1976,8,4,Summer,28
13303,8/4/76,11:30,29.54916573,-94.90777588,1976,8,4,Summer,28
13303,12/8/76,12:35,29.54916573,-94.90777588,1976,12,8,Winter,12
13303,6/2/77,13:30,29.54916573,-94.90777588,1977,6,2,Summer,29
13303,2/6/80,11:25,29.54916573,-94.90777588,1980,2,6,Winter,10.6
13303,2/19/81,10:40,29.54916573,-94.90777588,1981,2,19,Winter,12.2
13303,5/5/81,12:00,29.54916573,-94.90777588,1981,5,5,Spring,24
13303,12/9/81,9:50,29.54916573,-94.90777588,1981,12,9,Winter,16.3
13303,9/5/90,10:35,29.54916573,-94.90777588,1990,9,5,Fall,29.9
13303,10/16/90,10:45,29.54916573,-94.90777588,1990,10,16,Fall,23
13303,10/16/90,10:45,29.54916573,-94.90777588,1990,10,16,Fall,22.5
13303,11/12/90,9:55,29.54916573,-94.90777588,1990,11,12,Fall,17.6
13303,11/12/90,9:55,29.54916573,-94.90777588,1990,11,12,Fall,17.9
13303,11/12/90,9:55,29.54916573,-94.90777588,1990,11,12,Fall,17.8
13303,1/17/91,10:14,29.54916573,-94.90777588,1991,1,17,Winter,12.2
13303,2/6/91,12:08,29.54916573,-94.90777588,1991,2,6,Winter,13
13303,2/6/91,12:08,29.54916573,-94.90777588,1991,2,6,Winter,13
13303,3/5/91,10:10,29.54916573,-94.90777588,1991,3,5,Spring,15.8
13303,4/16/91,12:07,29.54916573,-94.90777588,1991,4,16,Spring,23
13303,5/13/91,13:50,29.54916573,-94.90777588,1991,5,13,Spring,25.7
13303,7/2/91,11:49,29.54916573,-94.90777588,1991,7,2,Summer,29.8
13303,9/4/91,10:42,29.54916573,-94.90777588,1991,9,4,Fall,29.4
13303,10/2/91,12:03,29.54916573,-94.90777588,1991,10,2,Fall,25.1
13303,12/30/91,11:32,29.54916573,-94.90777588,1991,12,30,Winter,13
13303,1/29/92,14:20,29.54916573,-94.90777588,1992,1,29,Winter,12.4
13303,1/29/92,14:20,29.54916573,-94.90777588,1992,1,29,Winter,12.2
13303,12/27/71,11:40,29.54916573,-94.90777588,1971,12,27,Winter,17.8
13303,2/16/99,10:49,29.54916573,-94.90777588,1999,2,16,Winter,17.222
13303,3/9/99,12:28,29.54916573,-94.90777588,1999,3,9,Spring,19.444
13303,1/19/00,9:16,29.54916573,-94.90777588,2000,1,19,Winter,17.778
13303,2/3/00,9:41,29.54916573,-94.90777588,2000,2,3,Winter,11.111
13303,1/21/03,9:47,29.54916573,-94.90777588,2003,1,21,Winter,13
13303,3/27/03,10:32,29.54916573,-94.90777588,2003,3,27,Spring,19
13303,2/29/72,11:15,29.54916573,-94.90777588,1972,2,29,Winter,19.4
13303,5/24/72,10:45,29.54916573,-94.90777588,1972,5,24,Spring,29.4
13303,5/24/72,10:45,29.54916573,-94.90777588,1972,5,24,Spring,28.9
13303,4/9/96,13:03,29.54916573,-94.90777588,1996,4,9,Spring,17.12
13303,7/31/96,14:32,29.54916573,-94.90777588,1996,7,31,Summer,30.2
13303,7/31/96,14:32,29.54916573,-94.90777588,1996,7,31,Summer,30
13303,7/1/69,14:50,29.54916573,-94.90777588,1969,7,1,Summer,32
13303,7/1/69,14:50,29.54916573,-94.90777588,1969,7,1,Summer,32.8
13303,1/16/70,10:40,29.54916573,-94.90777588,1970,1,16,Winter,8
13303,11/27/73,14:56,29.54916573,-94.90777588,1973,11,27,Fall,22.5
13303,2/21/74,16:10,29.54916573,-94.90777588,1974,2,21,Winter,17.5
13303,6/5/74,11:00,29.54916573,-94.90777588,1974,6,5,Summer,27.5
13303,11/25/74,13:40,29.54916573,-94.90777588,1974,11,25,Fall,16.5
13303,11/25/74,13:40,29.54916573,-94.90777588,1974,11,25,Fall,16.5
13303,5/27/75,11:15,29.54916573,-94.90777588,1975,5,27,Spring,27
13303,8/26/75,11:03,29.54916573,-94.90777588,1975,8,26,Summer,29
13303,12/2/75,10:30,29.54916573,-94.90777588,1975,12,2,Winter,13.5
13303,12/8/76,12:35,29.54916573,-94.90777588,1976,12,8,Winter,10.5
13303,2/9/77,12:05,29.54916573,-94.90777588,1977,2,9,Winter,10.5
13303,9/21/77,11:45,29.54916573,-94.90777588,1977,9,21,Fall,28.5
13303,2/26/79,13:40,29.54916573,-94.90777588,1979,2,26,Winter,11.5
13303,8/7/79,12:35,29.54916573,-94.90777588,1979,8,7,Summer,30
13303,2/6/80,11:25,29.54916573,-94.90777588,1980,2,6,Winter,10.5
13303,8/25/80,12:00,29.54916573,-94.90777588,1980,8,25,Summer,30.1
13303,11/6/80,11:45,29.54916573,-94.90777588,1980,11,6,Fall,18.5
13303,12/9/81,9:50,29.54916573,-94.90777588,1981,12,9,Winter,17.2
13303,8/24/82,11:15,29.54916573,-94.90777588,1982,8,24,Summer,30.4
13303,9/5/90,10:35,29.54916573,-94.90777588,1990,9,5,Fall,29.9
13303,9/5/90,10:35,29.54916573,-94.90777588,1990,9,5,Fall,29.9
13303,10/16/90,10:45,29.54916573,-94.90777588,1990,10,16,Fall,22.8
13303,10/16/90,10:45,29.54916573,-94.90777588,1990,10,16,Fall,22.4
13303,11/12/90,9:55,29.54916573,-94.90777588,1990,11,12,Fall,16.7
13303,12/10/90,11:21,29.54916573,-94.90777588,1990,12,10,Winter,13.7
13303,1/17/91,10:14,29.54916573,-94.90777588,1991,1,17,Winter,12.3
13303,1/17/91,10:14,29.54916573,-94.90777588,1991,1,17,Winter,12.7
13303,5/13/91,13:50,29.54916573,-94.90777588,1991,5,13,Spring,25.7
13303,5/13/91,13:50,29.54916573,-94.90777588,1991,5,13,Spring,26.6
13303,8/8/91,13:51,29.54916573,-94.90777588,1991,8,8,Summer,31
13303,2/10/92,12:49,29.54916573,-94.90777588,1992,2,10,Winter,12.8
13303,3/12/92,10:25,29.54916573,-94.90777588,1992,3,12,Spring,16.4
13303,6/4/92,11:05,29.54916573,-94.90777588,1992,6,4,Summer,25.3
13303,5/25/83,10:50,29.54916573,-94.90777588,1983,5,25,Spring,24.7
13303,8/9/83,10:50,29.54916573,-94.90777588,1983,8,9,Summer,30
13303,10/25/84,11:50,29.54916573,-94.90777588,1984,10,25,Fall,23
13303,12/12/84,9:35,29.54916573,-94.90777588,1984,12,12,Winter,14.9
13303,2/6/85,11:30,29.54916573,-94.90777588,1985,2,6,Winter,6.1
13303,3/7/85,9:55,29.54916573,-94.90777588,1985,3,7,Spring,15.9
13303,5/8/85,11:30,29.54916573,-94.90777588,1985,5,8,Spring,25.2
13303,7/30/85,10:45,29.54916573,-94.90777588,1985,7,30,Summer,28.8
13303,7/30/85,10:45,29.54916573,-94.90777588,1985,7,30,Summer,29.4
13303,8/6/85,13:00,29.54916573,-94.90777588,1985,8,6,Summer,30.2
13303,11/5/85,11:20,29.54916573,-94.90777588,1985,11,5,Fall,17.5
13303,1/23/86,12:08,29.54916573,-94.90777588,1986,1,23,Winter,6
13303,1/23/86,12:08,29.54916573,-94.90777588,1986,1,23,Winter,9.5
13303,6/27/86,12:17,29.54916573,-94.90777588,1986,6,27,Summer,29.5
13303,7/28/86,12:10,29.54916573,-94.90777588,1986,7,28,Summer,29.8
13303,7/28/86,12:10,29.54916573,-94.90777588,1986,7,28,Summer,30
13303,9/10/86,12:23,29.54916573,-94.90777588,1986,9,10,Fall,28
13303,11/6/86,11:00,29.54916573,-94.90777588,1986,11,6,Fall,19.7
13303,12/1/86,10:11,29.54916573,-94.90777588,1986,12,1,Winter,14.1
13303,1/5/87,16:16,29.54916573,-94.90777588,1987,1,5,Winter,11.3
13303,1/5/87,16:16,29.54916573,-94.90777588,1987,1,5,Winter,12.2
13303,1/5/87,16:16,29.54916573,-94.90777588,1987,1,5,Winter,11.9
13303,1/26/87,13:43,29.54916573,-94.90777588,1987,1,26,Winter,9.9
13303,1/26/87,13:43,29.54916573,-94.90777588,1987,1,26,Winter,9.9
13303,3/24/87,10:02,29.54916573,-94.90777588,1987,3,24,Spring,18.2
13303,3/24/87,10:02,29.54916573,-94.90777588,1987,3,24,Spring,18.2
13303,4/2/87,13:05,29.54916573,-94.90777588,1987,4,2,Spring,17.6
13303,8/5/87,15:12,29.54916573,-94.90777588,1987,8,5,Summer,31.5
13303,8/11/87,14:35,29.54916573,-94.90777588,1987,8,11,Summer,29.6
13303,8/11/87,14:35,29.54916573,-94.90777588,1987,8,11,Summer,29.6
13303,8/11/87,14:35,29.54916573,-94.90777588,1987,8,11,Summer,30.8
13303,9/1/87,16:55,29.54916573,-94.90777588,1987,9,1,Fall,28.19
13303,10/8/87,12:55,29.54916573,-94.90777588,1987,10,8,Fall,22.75
13303,10/8/87,12:55,29.54916573,-94.90777588,1987,10,8,Fall,22.6
13303,2/8/88,14:41,29.54916573,-94.90777588,1988,2,8,Winter,9.5
13303,2/8/88,14:41,29.54916573,-94.90777588,1988,2,8,Winter,10.03
13303,2/8/88,14:41,29.54916573,-94.90777588,1988,2,8,Winter,9.94
13303,2/8/88,14:41,29.54916573,-94.90777588,1988,2,8,Winter,9.83
13303,2/8/88,14:41,29.54916573,-94.90777588,1988,2,8,Winter,8.92
13303,4/4/88,12:45,29.54916573,-94.90777588,1988,4,4,Spring,20.29
13303,6/9/88,14:20,29.54916573,-94.90777588,1988,6,9,Summer,27.34
13303,6/9/88,14:20,29.54916573,-94.90777588,1988,6,9,Summer,27.85
13303,7/11/88,17:45,29.54916573,-94.90777588,1988,7,11,Summer,28.2
13303,7/11/88,17:45,29.54916573,-94.90777588,1988,7,11,Summer,28.28
13303,7/11/88,17:45,29.54916573,-94.90777588,1988,7,11,Summer,28.25
13303,8/16/88,17:09,29.54916573,-94.90777588,1988,8,16,Summer,30.54
13303,11/8/88,9:05,29.54916573,-94.90777588,1988,11,8,Fall,21.1
13303,11/8/88,9:05,29.54916573,-94.90777588,1988,11,8,Fall,21.07
13303,12/13/88,13:22,29.54916573,-94.90777588,1988,12,13,Winter,12.47
13303,1/26/89,12:44,29.54916573,-94.90777588,1989,1,26,Winter,13.9
13303,3/29/89,10:48,29.54916573,-94.90777588,1989,3,29,Spring,20.19
13303,4/3/89,11:15,29.54916573,-94.90777588,1989,4,3,Spring,20.73
13303,4/3/89,11:15,29.54916573,-94.90777588,1989,4,3,Spring,20.64
